Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Canada,CAN,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,0,0,0,0,0,0,0,0,0,0,81017761508,91459636562,1.04E+11,1.21E+11,1.48E+11,1.63E+11,1.93E+11,1.98E+11,2.06E+11,2.3E+11,2.61E+11,2.87E+11,2.95E+11,3.22E+11,3.36E+11,3.44E+11,3.53E+11,4.02E+11,4.71E+11,5.22E+11,5.51E+11,5.66E+11,5.48E+11,5.34E+11,5.36E+11,5.6E+11,5.84E+11,6.05E+11,5.85E+11,6.26E+11,6.89E+11,6.85E+11,7.01E+11,8.29E+11,9.51E+11,1.09E+12,1.23E+12,1.37E+12,1.45E+12,1.28E+12,1.51E+12,1.68E+12,1.71E+12,1.73E+12,1.69E+12,1.45E+12,1.42E+12,1.54E+12,1.6E+12,1.62E+12,0
Canada,CAN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0,0,0,0,0,0,0,0,0,0,0,4.9,6.52,7.3,3.87,2.69,5.45,1.93,2.67,1.27,1.69,3.73,-3.03,3.11,5.31,4.77,2.03,3.48,4.51,2.79,-0.3,-1.32,-0.46,2.57,4.24,3.8,1.62,4.5,1.94,6.01,7.34,0.62,3.25,3.86,4.74,4.62,3.59,3.18,1.31,-6.31,5.57,4.4,1.4,2.71,2.23,-2.36,0.7,5.26,1.8,2.35,0
Canada,CAN,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,0,0,0,16.46,16.14,15.54,15.48,15.69,15.12,14.91,15.54,15.51,15.01,14.59,13.47,14.76,14.71,14.96,14.52,13.68,13.85,13.85,16.14,15.59,14.62,14.55,14.59,14.31,13.61,13.52,15.45,17.51,18.09,16.57,15.27,13.49,14.33,13.72,14.39,13.73,11.91,13.03,12.8,13.55,13.81,14.11,13.84,14.89,15.55,18.05,17.1,17.09,16.67,17.4,16.7,16.5,18.02,17.25,16.54,16.54,0
Canada,CAN,Fi0cial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,0,32674788156,33410753321,34000557151,38289101541,43404746972,49174679178,51870065545,57150787280,64769229966,63771893823,67989937453,77725139447,88927973009,97893678900,95045253581,1.01E+11,1.01E+11,1.04E+11,1.11E+11,1.08E+11,1.1E+11,92412845607,1.02E+11,1.19E+11,1.29E+11,1.38E+11,1.45E+11,1.65E+11,1.74E+11,1.78E+11,1.82E+11,1.92E+11,2.06E+11,2.23E+11,2.36E+11,2.49E+11,2.84E+11,2.99E+11,3.24E+11,3.51E+11,3.34E+11,3.4E+11,3.54E+11,3.85E+11,4.13E+11,4.35E+11,4.6E+11,4.64E+11,4.06E+11,4.63E+11,4.88E+11,5.07E+11,5.17E+11,5.3E+11,5.34E+11,5.34E+11,5.59E+11,5.78E+11,5.8E+11,5.17E+11
Canada,CAN,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,0,9297000000,9824000000,10486000000,12220000000,14270000000,16603000000,17132000000,17492000000,19197000000,20146000000,22862000000,25195000000,30192000000,37198000000,43194000000,49001000000,52985000000,57838000000,67030000000,77023000000,92162000000,87607000000,88575000000,93135000000,1.04E+11,1.11E+11,1.26E+11,1.42E+11,1.54E+11,1.51E+11,1.42E+11,1.39E+11,1.39E+11,1.54E+11,1.53E+11,1.62E+11,1.84E+11,1.93E+11,2.04E+11,2.17E+11,2.31E+11,2.38E+11,2.51E+11,2.79E+11,3.1E+11,3.42E+11,3.68E+11,3.89E+11,3.51E+11,3.91E+11,4.17E+11,4.48E+11,4.6E+11,4.87E+11,4.75E+11,4.61E+11,4.86E+11,5.03E+11,5.15E+11,5.13E+11
Canada,CAN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,0,79.87,78.52,77.99,76.68,75.56,74.9,76.45,77.16,77.21,77.64,77.66,77.71,75.57,74.59,77.5,76.53,77.45,77.34,75.39,75.35,74.39,76.86,77.19,76.06,76.47,77.89,76.82,75.89,76.52,78.74,81.59,82.42,81.8,79.51,77.73,77.44,76.73,76.92,75.57,73.64,74.6,75.79,75.57,74.14,73.38,73.67,73.98,74.18,79.54,78.47,77.05,77.08,76.67,76.06,78.69,79.53,78.68,78.51,78.58,79.81
Canada,CAN,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,0,25959783327,26248004729,27726265788,29759652189,32270452595,35274668478,38106696155,41668718079,45513688614,49576035984,55855614973,63767047176,72138786121,85981595092,95548564687,1.12E+11,1.16E+11,1.21E+11,1.31E+11,1.47E+11,1.62E+11,1.69E+11,1.85E+11,1.92E+11,1.98E+11,2.1E+11,2.38E+11,2.77E+11,3.11E+11,3.33E+11,3.51E+11,3.43E+11,3.34E+11,3.28E+11,3.38E+11,3.56E+11,3.73E+11,3.62E+11,3.82E+11,4.06E+11,4.07E+11,4.26E+11,4.99E+11,5.62E+11,6.37E+11,7.18E+11,8.04E+11,8.46E+11,7.91E+11,9.22E+11,1E+12,1.02E+12,1.03E+12,1.01E+12,9E+11,8.94E+11,9.56E+11,9.98E+11,1.01E+12,9.4E+11
Canada,CAN,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,4.41,0,4.31,0,4.18,0,4.01,0,3.96,0,0
Canada,CAN,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,0.04,0.14,0.07,0.03,0.37,0.22,0.19,0.09,0.12,0.15,0.15,0.17,0.08,0.15,0.18,0.16,0.18,0.12,0.09,0.08,0.06,0.1,0.13,0.12,0.15,0.2,0.2,0.23,0.15,0.12,0.12,0.07,0.09,0.09,0.15,0.19,0.23,0.26,0.18,0.12,0.13,0.14,0.15,0.19,0.25,0.32,0.42,0.51,0.73,0.65,0.65,0.77,0.69,0.62,0.55,0.44,0.49,0.52,0.45,0.51,0
Canada,CAN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,99.62,94.77,100.8,106.66,111.56,111.73,115.59,121.49,106.37,115.19,117.82,114.91,116.05,115.24,102.94,102.29,105.52,107.02,105.38,99.67
Canada,CAN,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,84.66,88.22,86.91,86.2,86.55,86.85,85.82,89.62,88.64,89.77,89,89.26,90.16,89.37,85.11,86.1,86.08,87.88,88.82,89.18,88.46,87.85,88.03,89.74,89.59,90.28,90.9,90.83,90.09,88.97,89.3,88.14,87.73,86.62,86.57,88.58,88,88.17,88.18,87.69,86.33,85.61,84.63,83.14,81.13,79.31,77.65,76.56,75.22,73.68,71.87,71.08,71.15,72.49,73.63,72.78,72.39,71.9,72.12,71.91,0
Canada,CAN,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,0,0,0,5.12,0,8.65,8.78,6.72,6.41,5.74,5.84,5.82,5.73,15.95,5.86,5.89,5.86,5.78,5.94,5.56,5.73,5.71,5.68,5.4,5.51,5.47,5.65,5.34,5.45,5.66,5.29
Canada,CAN,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.06,0,0,0,15.07,0,14.8,13.4,12.17,11.4,10.87,10.6,11.22,11.54,7.99,8.12,8.07,8.02,8.24,8.42,8.7,8.16,7.96,9.28,8.67,8.63,8.65,8.35,5.2,5.18,4.97,5.16
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.06,69.67,70.49,71.31,72.11,72.89,73.64,74.16,74.66,75.16,75.65,76.09,75.97,75.85,75.73,75.61,75.5,75.54,75.58,75.62,75.66,75.71,75.87,76.04,76.2,76.35,76.5,76.52,76.54,76.56,76.58,76.62,76.89,77.15,77.41,77.68,77.95,78.34,78.72,79.1,79.48,79.81,79.89,79.97,80.05,80.12,80.21,80.4,80.58,80.76,80.94,81.1,81.14,81.18,81.22,81.26,81.3,81.35,81.41,81.48,81.56
Canada,CAN,"Population, total",SP.POP.TOTL,17909009,18271000,18614000,18964000,19325000,19678000,20048000,20412000,20744000,21028000,21324000,21962032,22218463,22491777,22807969,23143275,23449808,23725843,23963203,24201544,24515667,24819915,25116942,25366451,25607053,25842116,26100278,26446601,26791747,27276781,27691138,28037420,28371264,28684764,29000663,29302311,29610218,29905948,30155173,30401286,30685730,31020902,31360079,31644028,31940655,32243753,32571174,32889025,33247118,33628895,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36545295,37065178,37593384,38005238
Canada,CAN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,7.39,7.35,7.31,7.27,7.23,7.2,7.18,7.17,7.17,7.18,7.19,7.25,7.3,7.34,7.39,7.46,7.6,7.74,7.89,8.02,8.13,8.25,8.36,8.46,8.56,8.69,8.84,9,9.17,9.34,9.51,9.66,9.8,9.93,10.06,10.19,10.33,10.47,10.62,10.75,10.87,11.01,11.13,11.24,11.37,11.52,11.7,11.9,12.13,12.39,12.69,13.01,13.39,13.82,14.27,14.72,15.14,15.53,15.92,16.34,16.8
Canada,CAN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.83,6.78,6.72,6.65,6.58,6.5,6.39,6.29,6.21,6.13,6.06,5.98,5.9,5.82,5.79,5.84,5.93,6.08,6.26,6.47,6.69,6.95,7.23,7.51,7.76,7.94,8.07,8.15,8.19,8.24,8.32,8.42,8.54,8.67,8.78,8.87,8.94,9.01,9.04,9.01,8.87,8.67,8.37,8.03,7.7,7.44,7.21,7.04,6.94,6.87,6.81,6.74,6.68,6.65,6.65,6.67,6.74,6.82,6.92,7.01,7.06
Canada,CAN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.04,10.2,10.31,10.39,10.47,10.57,10.65,10.73,10.81,10.87,10.89,10.9,10.86,10.77,10.61,10.36,10.04,9.63,9.15,8.69,8.3,8.01,7.78,7.61,7.47,7.33,7.26,7.19,7.13,7.07,7.02,7.03,7.05,7.07,7.07,7.06,7.06,7.04,7.01,6.96,6.92,6.94,6.94,6.93,6.88,6.78,6.64,6.46,6.25,6.04,5.86,5.77,5.67,5.56,5.44,5.35,5.34,5.36,5.4,5.42,5.41
Canada,CAN,Wanted fertility rate (births per woman),SP.DYN.WFRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,55.63,54.86,54.1,52.29,50.48,48.67,46.86,45.05,43.48,41.9,40.33,38.76,37.19,35.79,34.4,33,31.6,30.21,29.15,28.09,27.02,25.96,24.9,24.57,24.24,23.9,23.57,23.24,23.62,24,24.38,24.76,25.14,24.14,23.13,22.13,21.12,20.12,19.02,17.93,16.83,15.74,14.65,14.45,14.26,14.06,13.87,13.68,13.24,12.8,12.37,11.93,11.49,10.87,10.25,9.63,9.01,8.39,8.03,7.68,0
Canada,CAN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82,12.02,11.95,10.89,9.8,9.89,9.25,8.52,7.83,6.95,7.53,8.13,7.93,7.48,7.02,6.52,6.38,6.57,9.53,8.79,7.96,7.72,7.5,7.38,7.46,7.68,6.78,6.14,6.03,9.53
Canada,CAN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.86,17.24,17.21,15.93,14.85,15.42,16.27,15.15,14.06,12.69,12.88,13.63,13.63,13.47,12.42,11.66,11.2,11.6,15.32,14.92,14.27,14.45,13.73,13.46,13.16,13.07,11.6,11.1,11.04,20.26
Canada,CAN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.11,75.03,73.85,73.31,73.1,72.45,72.16,72.22,72.13,72.39,72.35,72.28,73.01,73.41,73.17,72.8,72.32,72.53,72.72,71.9,71.55,71.4,71.01,70.88,70.56,70.6,70.27,70.16,69.64,70.09,68.64
Canada,CAN,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,0,51.58,0,0,0,0,0,0,0,0,0,57.34,0,0,0,0,63.55,64.62,65.63,67.43,68.56,69.25,67.32,67.61,67.97,68.6,69.74,70.31,70.59,71.16,69.92,68.13,66.16,64.43,63.92,63.16,62.24,61.47,61.81,63.46,64.39,64.66,66.53,67.33,66.84,65.87,66.24,66.98,67.34,65.34,64.49,64.52,63.51,63.83,64.2,64.24,63.73,63.91,63.34,64.58,61.74
Canada,CAN,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.88,23.18,22.51,22.67,22.93,22.75,23.06,23.12,23.12,23.29,23.06,23.23,22.97,23.05,22.69,22.11,21.67,21.46,20.29,20.15,20.29,20.46,20.33,20.18,19.92,19.67,19.53,19.57,19.25,0
Canada,CAN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.71,58.34,57.9,58.38,58.67,58.45,58.97,59.74,60.56,61.27,61.15,61.74,62.45,62.64,62.6,62.78,63.37,63.41,61.49,61.52,61.7,61.65,61.76,61.43,61.29,61.11,61.59,61.6,61.99,57.96
Canada,CAN,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.89,59.76,60.41,63.05,63.36,63.5,56.13,55.25,57.29,58.91,60.74,62.54,64.01,64.79,62.6,57.1,54.41,53.43,54.1,54.3,53.23,52.74,52.94,55.29,56.72,56.45,57.32,57.69,57.47,56.71,57.74,59.18,59.03,53.42,53.09,54.18,53.15,54.14,54.23,54.42,54.05,55.39,55.42,56.2,48.97
Canada,CAN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,2,0,0,0,0,0,1.2,0,0,0,0,0,0.7,0,0,0,0.5,0,0,0.5,0,0,1,1,0,0.7,0,0,0,0.7,0,0,0.5,0,0,0.5,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0
Canada,CAN,Income share held by lowest 10%,SI.DST.FRST.10,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,2.4,0,0,0,0,0,2.6,0,0,0,0,0,2.8,0,0,0,2.9,0,0,2.9,0,0,2.8,2.7,0,2.7,0,0,0,2.6,0,0,2.7,0,0,2.7,0,2.5,2.4,2.6,2.5,2.8,2.7,0,0,0
Canada,CAN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,6.28,6.42,6.59,6.62,6.6,6.49,6.57,6.7,7.52,7.48,7.3,7.4,7.36,7.23,7.58,7.68,7.56,7.58,7.61,0
Canada,CAN,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,9.2,9.7,9.1,8.9,9.5,9.1,8.9,8,7.2,7.3,6.3,6.7,6.3,5.8,5.8,5.8,5.6,5.4,5.3,0
Canada,CAN,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0
Canada,CAN,"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,0,0,18.5,0,16.8,0,15.1,0,13.7,0,12.4,0,0
Canada,CAN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,28,42,56,70,70,55,55,69,70,71,71,74,0
Canada,CAN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.24,99.24,99.24,99.24,99.24,99.23,99.23,99.23,99.23,99.23,99.23,99.22,99.22,99.22
Canada,CAN,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Canada,CAN,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,0,0,0,0,13.87,0,0,13.95,0,0
Canada,CAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,7.71,7.62,7.04,6.69,6.44,6.72,6.73,7.1,6.71,6.48,6.43,6.52,6.88,6.64,6.21,6.04,6.32,6.18,6.1,5.99,6.88,6.77,7.7,6.68,6.32,0,0,5.49,5.53,5.42,4.95,4.99,0,0,4.77,0,4.77,4.63,4.84,5.36,5.26,0,0,0,0,0,0,0,0,0
Canada,CAN,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05,10.17,10.09,0,0,9.5,0,0,0,0,0,0,0,0,0,6.86,7.32,6.91,7.72,7.75,7.95,7.97,7.64,9.17,0,0,0,0
Canada,CAN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.79,0,0,0,0,0,0,44.24,45.54,0,0,0,0,0,53.58,53.54,53.67,66.53,66.31,67.2,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.35,91.56,91.2,92.32,98.97,99.63,0,0,0
Canada,CAN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,49.35,0,0,0,0,0,0,0,0,0,67.75,0,0,0,0,79.4,0,0,0,0,82.75,0,0,0,0,84.47,0,0,0,0
Canada,CAN,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,4.5,5.15,5.17,4.76,4.75,4.72,5.08,3.92,1.89,2.12,4.14,5.09,5.9,4.99,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.13,98.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.7,102.43,101.18,0,0,0,0,0,96.95,96.06,97.21,99.68,100.95,100.43,0,0,0,0,0,0,0,0,0
Canada,CAN,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.08,1.02,0.94,0.88,0.88,0.89,0.87,0.8,0.8,0.83,0.79,0.78,0.87,0.95,1,1.06,1.13,1.16,1.05,1.19,1.25,1.25,1.19,1.11,0.98,0.91,0.93,0.93,0.94,0.93
Canada,CAN,Gross savings (current LCU),NY.GNS.ICTR.CN,0,0,0,0,0,0,0,0,0,0,19381303019,21203142052,23738730194,30604668019,37972961706,37453725428,44681805100,46556903020,50857724051,63071552869,71298815146,82851405354,77248095571,84484110150,96610821983,1.03E+11,99886020293,1.16E+11,1.31E+11,1.35E+11,1.24E+11,1.06E+11,1.01E+11,1.11E+11,1.35E+11,1.58E+11,1.67E+11,1.83E+11,1.86E+11,2.13E+11,2.63E+11,2.59E+11,2.59E+11,2.75E+11,3.16E+11,3.48E+11,3.68E+11,3.85E+11,4.02E+11,2.91E+11,3.22E+11,3.7E+11,3.82E+11,4.11E+11,4.42E+11,3.9E+11,3.88E+11,4.25E+11,4.39E+11,4.63E+11,4.17E+11
Canada,CAN,GNI (current US$),NY.GNP.MKTP.CD,0,0,0,0,0,0,0,0,0,0,86905583309,98159003763,1.12E+11,1.3E+11,1.59E+11,1.72E+11,2.04E+11,2.08E+11,2.14E+11,2.37E+11,2.67E+11,2.97E+11,3.04E+11,3.32E+11,3.46E+11,3.55E+11,3.66E+11,4.2E+11,4.93E+11,5.48E+11,5.75E+11,5.92E+11,5.73E+11,5.59E+11,5.59E+11,5.85E+11,6.1E+11,6.35E+11,6.13E+11,6.56E+11,7.25E+11,7.18E+11,7.41E+11,8.74E+11,1E+12,1.15E+12,1.3E+12,1.45E+12,1.53E+12,1.35E+12,1.59E+12,1.76E+12,1.8E+12,1.82E+12,1.78E+12,1.53E+12,1.51E+12,1.63E+12,1.7E+12,1.72E+12,1.63E+12
